customer,Total_spendings
c8c87008ea073e6d84cb347b64d1841a,566.41
2a6f1c54c079bb319508a8278df9febc,566.4
3a1d9094ec0e55800abf82984483479b,566.29
77a63731fc358f68a5ce26211fc340a8,566.09
db9a58053c3f7ab8be9970e6b2186567,566.09
e89b05b0bb32e1d5065217c753a174d0,566.07
67c9d90963ecbba69c9da44b62713203,566.05
8bb27b06ee3a26237082d3edf726f4d6,566.05
1e6d2ab66fdc23fe97ac091057970b6d,566.0
cfc2d6055a8f5c00f08f9575e9327776,565.91
4c93744516667ad3b8f1fb645a3116a4,565.88
dd8181737620a49788d680950334ac03,565.83
95d1bde8cd74ef80c3680d189531d1f9,565.66
11610fbfca5eb4d6fffdaa00e651fd12,565.58
182ebbe49711dd49de4fbbdf4a999c10,565.5799999999999
a5ea267ed08cc63f6848c14b2f2ec313,565.5
d54a1980d188a90dd6f738cbd96353d9,565.25
cf41bee1f84186f1e4ef0b7c768f7c37,565.25
a45774c5f77f3d193b2a2ec8751d4880,565.08
5742406e72eceee07be827bd07fe28de,564.89
ea20fb8852a37fb8519b72f172bb3d67,564.4
5db0e24b2c898dae46aad6b8bc8c947c,563.95
2ec795a39feac8b0ffac1f2aedcdbbfe,563.77
d040aa4ef4eee97186650ee10600e77a,563.64
49b6102818d64436b9013aa60b2b5ac7,563.48
e8d0d22976f3917db1ceba1e995fb99b,563.45
9ee58215f365ea280a43bc9bd89dcabd,563.33
dc9863265867f212dad7dd6847c73c6d,563.28
dcb9aa0a57b904429fc5d353ca54e6b8,563.26
9b1c978cb21b066c8cb29a12c846a8c5,563.17
53af1cb6dfe5bb4d37657200449e9134,563.16
fddb7f687eb70d51fafe165dd83c093e,563.07
336421b86cc4259a58106da261e0e000,562.8199999999999
b463aa86422087e97281b2787590fb0d,562.8199999999999
3e6031504a778b58ba135d793a3b7205,562.8
6330940a3441244490ba1873ebadff51,562.53
e53c8c54148520d235362a261a88573b,562.52
74122f823e916d4c14c1e0c52d672349,562.25
af99d660de8f775bfb5aa3775adbc364,562.24
7e04d5e356f71deec4b6275a4b5d1c7e,562.05
49d717e896631c2b2624dd30d8e36a2a,561.92
08cf2cba8edcd7fca65853e8be00b0f1,561.78
491b812c3d048808ea042dd0b07cf2b5,561.68
1ae047b629f5588f6c3066243ba66b7b,561.67
3a977d401378248731926b9951f530de,561.66
c6c17c2de35135b49a28feaa51e8fcc3,561.66
5f32e35f44f6b94899759d719822b6c8,561.64
ce0c4fe9aa793de8e8c27c882c73ce14,561.56
e90dc9258e140b61728e3745eacb26fe,561.53
495382ef96fcae4b77937a37fcadf76b,561.15
7c675c73c913ef2bc355178d845e7209,560.77
8ee1cad41a25870e75e7b78230277898,560.77
b7127bf565643c3a29b42c1e2d309a99,560.65
574d82ac7c0699b8c47077533193ee8d,560.57
ec6eccd92214a39545cd04d516a01ffe,560.24
ec6a85d8bf9c7a514c411a1287643d1d,560.1800000000001
80eefdb25d6a9d9bdb97dc6fcf73cfd4,560.02
3cbfa8093b3ae36fc7a01c0a263e0389,559.92
e64bf84beda887e254eb2774b89f1105,559.85
e2b52947b91ca54d47df98ebb45d134d,559.52
b871db8364c678df55c1e1ece0e27bab,559.44
cd86f2b40a6183a8212f9053bb0aaf8a,559.31
d7423349ca64905421b28c4659def477,559.26
42cc6f7c734a80b9557b8831fa6aa958,559.23
740b08c7336227fc78a2e744b9548f23,559.06
bd63ccd323d8ebd197530676a3cd36e3,558.96
e3170caa179176b49f1265ffde5c27fc,558.92
72547fc074fce4b354fe5b603ac3f040,558.89
7f36635c84fec36fa263349a7829163e,558.77
fba5d1d0f1fe26bdc35ef9b048e341c8,558.68
482ce7ddc4b8a3e9a91e53124ab8211f,558.62
fd64a042e0daeb782750ab72f52289c1,558.57
0ef5fe2f1bde0af1deb30f5d11c524cf,558.53
443c229cec4576b7a466db2b13751721,558.51
ee604e52be2a15c28ff587fdeb51b68a,558.43
76d1df67cfa34a2c4606537d54aea0f8,558.3399999999999
13669ed999ecb4580c18d217fedff1fb,558.16
beb2e98598e7d1e72147318d01e37ec0,557.87
1c641842df820dbf7618598030469a36,557.72
7151ab1b25efe473683b7ecb51dcf83e,557.62
21421ba1bd92005a3b48e6a745e9b8bb,557.45
fa63d8f86b2801385643002d46b8090e,557.36
ec7f1811826ab04a27a92197bc40c888,556.94
85a3d153f16a1f00c32905725d1e3b81,556.83
10ac97e970f479a6fc6be89aaa6cec93,556.75
c1add70afe3a61edb198b1e75730bce3,556.73
e5200f35de4c094ffc5c6c56398fe944,556.69
1501fb94311512e6b98462d159e05a23,556.58
3c569102e3f62b32eb0300a277e57385,556.42
9b2a6a603728d5b0b4f702c92f8e6255,556.24
96fab6e511253d619ab79a63c31b29c4,556.22
d0444d99c8704548c21aaac16c39ec71,556.12
bd3d8576417686aaa8c3973f7b5a0ba3,556.09
f4988f5829937b3dc3cb9c1abf91ac13,556.09
264ced2a97dc696bd8355207822e8182,556.01
e83641151b82f18e41c6d1ef555d27c3,555.94
32efa507b1a360412dee7ff30905ebdc,555.67
1db6e2379b6724e9428470cb30b60bcd,555.43
c2565975c1baf1579a811c76b041dee7,555.32
e14979e3490e6277c2278eef6e4ea85d,555.32
1dad5fe7744fe8b9b2035fc79c91797e,555.32
87c89a7f5fca6666fe5ea51e8b696702,555.32
71d22bf9fac71149518769246203fca5,555.32
e62b03b858ffa7b0dee947152bbf4bc6,555.18
423f9e0c39ec9e6ca5b4aea2791393e1,555.09
0bec996c01ab41b9409121a4b16d38e8,554.94
1df0e82c8163bcef08a322f56ab1e21d,554.4
fce1a2a5d157072b7c7251ab95839541,554.4
31ee6e1effe34e41549635db29aa9e78,554.4
bf1241eb66a008f5229590a2d9042f72,554.4
97f104e8e54ef4147d17fc1536a1482c,554.4
32d3160dbca190de70058531e3ccb11a,554.4
03d7f509533270423718902aef9d1ede,554.4
2d9ec110d285f0e7c501933dc7fed4d4,554.35
43ce06544a01d2e5000abd8ce96d63ef,554.32
64929594bd76164a7565e3db2d9a53e5,554.32
64df076fb557552498049bb07ed1cd5f,554.24
ada87a098914e50ed34e79bdf458fab5,554.1
64c839b1101b7ae0f26629b81b9be752,554.1
4bbaf6f7a10a7e26a8777aa5cb6d5864,554.09
9dcc1f5a9a8efb985ad3649fa4e3747c,554.0
b232059ba149ab19dc8cc9da42d37840,553.88
240f980f7c03e873c538e86792646919,553.8
0910b91559b33125f87c2a002d088bb5,553.72
dc591097f939fa6a57749d030d937500,553.71
ac6823dc21bd25c852134986a2c437c9,553.53
a5784dce0bb434ba849e0c85d2c52899,553.53
343a379f1c1161e96fa884172db6a218,553.52
9c53595ba7cabbb6c9617d23ed7ad8d2,553.47
787870a8d022009385fc9fbcbcc3a64e,553.46
ca60b9db72eab0a9a76c77f60aeb845f,553.38
45afd57c6d54e4ed051848bca25ea414,553.38
d4fda150c67fa99a9927ca5fe66dc310,553.26
c9b3b24308b1a4587ffa3e60fafc2b1f,553.15
3db49645cbf26782b4211ccd821d9e06,553.04
cd01259f117f3e4493162ad9ab000768,553.0
6c8697c531bd90af78b99d2671551c20,552.96
628bf7b073cfff27a6d6ad849c29a1f2,552.85
498bb699b0cc38a1bf437df5c4559ec8,552.73
3c555d15cca5369965d1759ad9530a66,552.51
20515cecaa7d735f589026112e1638e6,552.26
585a783f9cb8a789c4d6b38f13929fe5,552.24
44e2edcc9cc30475f197feb052790e11,552.18
1af9e7ac78a769eff9dcdf09f7b74f66,551.96
7119998b908fc4812f6135d47f80b373,551.9
1f9127ae1fce2f368bfc3837ab3b1f69,551.52
889a4f1051c25b83ad114022256f3a60,551.49
e72c96ec19df075fd316d783847812fc,551.49
164fce8a57bafc2af24afeacc741880c,551.49
a9f6361710e18b2e3397137d69aecd86,551.49
436791bb96065a2204c91b812b82f96d,551.49
cb2c9cb3fc3f2f035deaada37f32312c,551.32
6c8972c9af5f8ec1612b9f2125ae7a6f,551.32
fed1227e08fb9852b896221a0932ffeb,551.3
dd1640a5d21d24d20ee6788725a303b7,551.25
e5e6d605ccc7c5057f127b164d2d9a91,551.15
43f36759a3c130b73fe394747b59657c,551.15
478d38d8da5b73c1ec69b8d141aca8e2,551.15
c26714e5c4bdc619234e2c57c0798403,551.15
a97fee335dc5ba79f2d8215523610793,550.93
846e4612bebdefeb3a65aa63fee59e3a,550.86
781ed09520279a0e04fffe46fb1dd02f,550.83
0f8146db8ec9a42fe524ac8df67fdf7d,550.58
2fa26baea7d77eb189a7df2fdcaab0fa,550.53
7ff147dcdbedd33f8508f93823a7deae,550.51
05cc11f944a9cc2f8dd41fae770c313d,550.26
574eca8aac95f1f947e3bbc2564d1e9d,550.12
28f68e4284d2287c10f0bc2704023f72,550.03
944b22cacb5776c2bfbceeb0c1114028,549.85
06f96a8186eb3f890b6421e944a10c0e,549.78
04ec84709be36aae922647468a0be8f7,549.78
29d404644ba0bd6a54aa84f0807f8f40,549.7
81de0b5d3753b115f251fe476f3afc9f,549.7
e75777ab515d2750cdc5124052a0dfee,549.7
ea982877f1cc7c385f965955a3ec65fe,549.7
8bc3746e85755be3cd732b6dbe4bc21a,549.7
491957a3de1bf787fca9e9af19b1e30a,549.7
a59dc1bc590098f3c263f2334b8d152f,549.7
a0f575c70c2eb6e4ba6843930b50f8f5,549.7
9294ad7d1aedf7147f06724a6c72f462,549.68
fb482506a95394b3430b97dd4d5188fe,549.58
4369d9c3185bde2377048b61f06896ee,549.47
322740034480eb5fe9d14398aee49d4b,549.29
a894c90ce6279d5906dc3b5bd52e8998,549.14
c55641c7b843c3e7baae66b5946cdbb8,549.03
2ec67750cd5b985538c03061ebee01ef,548.93
d7484dd44acca3ca523936dd5b8f1b09,548.9
2bcd8a114014d937be8b3594707463dc,548.77
9c2a264534092abee3c218804b3a2061,548.68
0fa43f164a88bfd96f05ab1fcbeca41c,548.45
f236ed5552a1074b20a29af39a5c2bab,548.42
60a0f9402ae738b57554538616ee338b,548.42
0a5f289d0908859e4f749900cfaa6eb9,548.31
3ec1be9f245928e43aa7bc87fa547ea4,548.28
2a457a7a2dc9d8e3db075dfb97a12240,548.15
6f808158dfc6af6ca18b10e90e4e6704,548.13
1d79aec4d5dfa74805c303c16de9ede9,548.08
bb2f606d32af671d22fb163ffbcb34db,548.03
52e744435a65923d3ee3f2068582c2b2,547.98
9426e18d6a769d72a66f2e6299a03d8b,547.98
3768f360e396c0a944ccfb76b5b39bbc,547.96
2ed3ac7bc9417e096ad7515460451515,547.89
665f8bbe2cf428657aeb0572c27fef58,547.77
27eecff5a6338f7c36c78ad05eacc575,547.74
d8274cd52cffa1f1fdc4d056fe63b892,547.58
901fc316e36bffad4b5d8f4598168f73,547.47
d00cb93157046651ca3e21a3fc422413,547.29
680c14b53034e983c1e2dd6617bfeb42,547.2
fc43075230d63f6ca93c8c0481aa269a,547.04
751712f584a6fdc401e61696f9f31744,546.87
bcbe49135a6214760ea6ac719e45e765,546.87
ed714d066678c911cf14b9319ae55a02,546.78
6b59750878fb1122453b609a6cc618bc,546.65
0a3ce869b8386af24386cb035ce6f2e9,546.65
a81b5656640d5bce851ea5ec937b4b4c,546.55
71bfea8feb226fd40038fe16633b7666,546.45
37ee07d5edb5934d6a2b54c2c3062ee8,546.45
5d76af7047f41670ff622957a7c4c908,546.25
0035029989e6fc5cf030918a5f9f2037,546.12
2cd976730265cbaf5705ad2d586ba097,546.03
eeaa1daeb561d66db4c5e9b14cd427aa,545.9
f554449981dd34a68b3ee32e495134f0,545.6
15373e1af6ccceb6dbff6cf49a4ca9a4,545.52
4dff4725813168461eb3e5e9f807d66a,545.51
d65e50a656569a4aa7cc3c0224c300fe,545.47
89451a1b261f0b56e49647b3f7782157,545.46
9ccbe12805879061f2044713deb65877,545.24
881bc7f0f7982cdfed5ad1d267784cf2,545.17
e9199a70926b8f0e73254691a089e27b,545.14
b8329b2dd1bae9edf8e748f70dea3a14,545.14
d3e1706bd9290ddbfd20fc30fa7224b0,545.13
57e8d047ad2beffb5ba6943bc16a5fb5,545.08
4a598c97b3c81cc5d6097dddc0c16a72,545.08
a94c74a0431c653d53e59bcd1500e088,545.06
6752e46d4f28ebc4d783b203b9cc232d,544.92
acea597872fc3f407ede7c684918d57c,544.9
99d2a67470a906a6a8e3dd375750bc85,544.52
5b3571b50b2c2b9c3b50148047b4a8f5,544.41
616ffe00f60a62eeabb276603a7971f8,544.41
b118181abcb0f3623b02187e09399f27,544.18
581b99de2e551ed8dd889935346fde3a,543.99
546feb52e927c361cdf9abe72492e020,543.9
ce13dd61da229832cd0d6099e15896f2,543.89
cd0e1d42225b7f4cf78a382e4f57e704,543.87
f022aeda339304258c002fffb115d737,543.83
0d78d100c97e5e0723d862a95ca0dc84,543.75
e8b049d1c452735ee29fd6b50842eb84,543.29
e5969b82cfa750a12172e4aab40d6048,543.29
4d96714bb58abb631a3752375807bbc1,543.29
266bd072600e898f80a34d654c51a643,542.98
91f424e47d18ed963aeaae56d317b320,542.93
5f0b403304b047198b9cc1e2e92fe6d8,542.84
dafeae816eae60919178510f01f74e45,542.81
b4be8ffe5a39196f0098f30316f7d7a1,542.8
6d94066ade6fca982fff74724c2859f6,542.66
74dc6a3e622375fc6aae191555a5a95a,542.66
003db7adfcdc49857b095a50191b6c9d,542.66
465f1e1202e361c430bfd33b4f8e9dc4,542.66
810ba763835fb927c87eaa0a750b5ca3,541.97
fe2e54628fe48256309f2fcafd1ea925,541.79
7f67691cffedf24a885c5897985cd2de,541.42
561a5ed9aee768a6fb48096ab8e5b7d5,541.42
334b793e6537d5808cde171d8a09fc59,541.23
7c3bbffb69459f6a3663d85b707cd681,541.08
a518759d7c1ff063778c623c80a3d14d,541.08
346534c8088852932d947f4b8fea3959,540.8199999999999
a39447eee91a5da5d34e5d0b971ca1eb,540.79
a5c6335399140e986db84120c425adf0,540.76
1cbda36ee89944baa7a738ddbdc4679a,540.72
f0e310a6839dce9de1638e0fe5ab282a,540.69
ecb80b0bfe3fe9140d314839cfb3a7df,540.19
507f3efcf18f6b1980dc3a875a95aae6,540.18
172bc01d38f50082fc631541c4c19d5d,540.08
bd6c8e9ea5cd9adc391f0784e02eb855,540.06
ba5b89861d3366860b9166e90706a09f,540.06
95742dcc3166c2d4aa27a4e9b68cd628,540.02
cb2a61891656f6a945b89f3c4028a71f,539.94
ab95fb4ed249e41bc6aa1951c79d2582,539.88
869c42460da6e3509771df17387bdd42,539.85
d992dc4fe3f4c76832568405c29b55b4,539.71
f0f9b20b460b87fb270ac529686e96c9,539.37
3eba71e7d02f6366cf22d2d68a198ed7,539.31
2e480e3d60010e04de3acce012749279,539.12
08e4025ecd49f87c1d400d46a897313e,539.0
1d5776ff17aff5591c5653c463cdc438,538.84
c3dd11533de963395e9d4c790087c683,538.84
06b0421991a8b33ebcd370945f3494c0,538.6
c80f174f89ac4e9b08ef6b44d3e9535c,538.6
302ed30f087f0a5a6d680c7e34ec130b,538.6
8bf3a855dc7007d318240e8bc1a0420b,538.6
6b08bb8ce14082c8514c46bcd2f89c02,538.54
9064c8531c29bfa15494e6b223ea851c,538.47
1e0ba55381f0bfec675aecb3b18f2542,538.44
3673c4a5f32f52ba698145f2988c81d6,538.4
d373cedd67c7c68ae7bf3dba39594d56,538.39
5d754f8207d351d98f314c7c7c1a971d,538.39
ea2fa8b8e775b4d4ebfdd1e828fde92e,538.36
a72a2d4e19868dba726c0e6f49198c7e,538.33
c34585a0276ecc5e4fb03de755e8f7d0,538.04
9426ebb67eb209eee17f84ce720b6493,537.8
1118bbd6c82a824ebc677b12e525864f,537.72
8d6d3cae3cded78859ef00793a6b361b,537.71
821e75291b1ad362e614c0ea79fc95a6,537.44
cfe6ba97cbaba7a1e1ea20efdd3170fd,537.37
5c3914b94ee76459cbcc768f1bd2dd0a,537.16
e6b07a71ffbcde59b25a3dfe67246a68,537.0
ac08715eb6ecfbaf0e97a90e3cf0b6ab,536.75
3eae186f055f4487b4fe7eb48eb9620a,536.71
003162bf0351f47a1a247992b8b9b42d,536.6
aaa83a398a0c1216c7ada09d2285a3ff,536.6
cfc782fd443ac9ad698d64a51f0ebad6,536.53
ed04da2a9e4d7cb3eae84074a2822567,536.52
d0cca06294eeb5485945d73603e8b949,536.3
7a36678cf84c3a41303a5c51a6665ea4,536.3
0e201fc3c7b9b02edb2d1a6e7f188912,536.09
6a0ff4c1287f59cf5a07a3852ba6bf7f,536.0
8b8c6cd9b82fe4f684b16e22940d7709,535.99
584b6a4a8b2e568270e3b1d3a3cdeef6,535.98
a571a2a1134b8ec2b756a6907dbdb8dc,535.97
c8f7f21daa374b154b8d6d112b075494,535.97
e32ce82075efa0299f4af16ade9b388f,535.94
e7834c7e017fb854ac65189a66c33132,535.9
1b1769eab99217c9a006c25b7702bb3b,535.37
e1967ba1b15b23a95519bf8cf882530a,535.07
576d7fc1b6143c56e16f9190a52957d4,535.04
3a8b736ad07392961e9858a659683c10,535.03
ff68ad2883e793597f1c343dd6505f5d,534.98
a84ef2a637db68d83ae9c3ff6568a923,534.74
c405bd6cf1561c5572c076d2d84e191e,534.69
5f141a8330c7822bc86dc94d07dccc35,534.46
0e799bcae76615a1165569292cdff152,534.36
7330a3475a2c65878c2c9b95266bef04,534.11
08e9efd97973878416e24dfa610bc8af,534.1
654c7c283d20eb1d15d32e077e6c5551,533.82
459a68fbf277556ad8bc2343a06328be,533.76
a15a39c94a1934b7e64a5e10c5f9b9d6,533.57
e8c90a5e8a2ff54b73ab2acd1207c407,533.49
c16bb123fd0f6a23dce5ff04d9f43436,533.45
cdd2423c8479dba4e44a9f5d43808651,533.32
76d5f0e306da4dcc92bb8c4a00b4f891,532.77
0a8c96ffbf539720d99189266055241e,532.55
d67aa1ce7cabb93451a2795dcea925ab,532.55
0e4d012fac3d20c033e0284fb6d2ea6a,532.48
7e1681f9bb31800364869a2cdbe289db,532.44
18b4a8b791c74d00ab5803d5f04be851,531.92
4ed445687395443f1f4bcfd252c173ca,531.75
3074d9559c8da1c065b79c6174c00dd9,531.73
47489788e48f45b876c1969741483c8f,531.48
b7ac159644aa42f7186f5593beeed1d3,531.42
b7dea66177d950f0f418ce464253c1de,531.17
6ae137e770f4b67cdd1326b13b358181,531.16
2f58b777623157ca2c33f366d2ee8c6a,531.16
6d27e708580f5c26ca2282eaf9b9d7c0,530.9
07f765655f560c8624267665ce23675a,530.77
d4fd3ee4bbc710dbefab8f90f3d43bb4,530.71
f7375ab8456df55bdfc4d5f7dc5fb09e,530.47
de34b16117594161a6a89c50b289d35a,530.3799999999999
9eff90421f90d8445b8878fda6a99a1a,530.27
70f404c186e217fb8653a8ef353b7808,530.17
8b9e6aa68f935c6c7bd002db3bf66c30,530.16
50d38ebfa2476b95a3eef6f13619fed4,530.06
fcbbe2856825553e6ed2bfbb252587fc,530.04
922c4924327ce4a0c12b413c30231974,530.01
2a2a89289a3c302f210f17d164f5440e,529.95
cb7b0a31f4d257be90adf28f7a0afc47,529.92
906dd75072c23e4a71fe8bbb48c64066,529.86
8209a599016f707c1cb717aca54b45f1,529.76
4c45ebf94ecf4107850d91bc326851c3,529.56
301d1ce5a76b7e1bc47e5115bf5eb6ba,529.5500000000001
2333828ee788c93301aba0c40bc79a39,529.54
42572eaafadc787ce69afad9af65a7b7,529.35
d66bcdc1bb575be02bb35a3f5ddd823d,529.34
306caff15c15aaf471f6d3ecd4c3d5c9,528.87
c773f46401bda329a4395706a2d2087e,528.87
5fa89f42566eb0dc32e28d9e945c5f9a,528.8
f7ea4eef770a388bd5b225acfc546604,528.78
31f49e069c399db9c3a0bdf8653e4e8f,528.77
e191f967ed2ad2b93ad1c8117e6daa1a,528.77
dab4fe2af436949af561734e58a8dd75,528.7
600d5de3a11b76cad6cd46f9e57a9f92,528.69
237e7ea904440e925e22f84fdfaa8e55,528.68
4b652b7abac75861804c1ad973ee66cd,528.62
2a28e0b997ae772398ba763df638fc66,528.52
c49830cd732881587723077dd4b1381b,528.41
4ef6c02126b21225e011b242f9f79c6f,528.29
a6f30d82f17aa1b45503e1d1305ae44c,528.27
e49306b1289b65d82a1270450e7d0fcb,528.25
d7c6191ef9a4e61b199870e650d68e47,528.22
9170e53194feeed9f24bacb5a06ee4aa,528.22
3db7d0f4027dc3ec728ab5f92cd61f54,528.22
5f8fe54216ecb4a63a21c6ef3a16e72a,527.8
ebb09674869ef06bcb4bdd0bb0339398,527.79
f0db0a54f2521254acd7eec3bc96b368,527.77
a9691b8797461b51c07c829bdb54d8c4,527.77
d6349c498dd4ecaac6bfed760fd0f610,527.72
e100fdb6bc0036c11bd18c9ef0ffcb80,527.57
262e0757ddc8161af284bab34b6e5206,527.23
d8eea6c28e7558bb2829bf8d5804d169,527.23
2ffb346a1d49f3a0c816815c9973b774,527.12
31c0ba774c4b6f5ffc6190dad6bd6503,527.03
5feccd8c15f3ec2bffe12073c41cb594,526.96
a4c6daf94bccd97601f8a793df390c50,526.93
dc450fdb03562a6d52752858f7855348,526.85
ba98c4dfd6996c5dd6812d59ac200246,526.84
af2f1149064838dd52f8fa8cba8f4315,526.78
2c62afdc0b0bd908f4cb79f8b5dc059b,526.67
4d6ab5bca155ae8db181e5f35ca89cd5,526.36
fb8a913d0a986905d267a24397386955,526.3
c649d8bfec96a07aef30b9179564de80,526.11
515d3550e900372e765ad518fccee139,525.98
1a90ece0de50bc600c1cd0b1270af356,525.85
61ab612047aa649fa0919d8932839270,525.79
bd22e8c08d3479a7d228132d13dd08f4,525.65
5bd572e9792d37a0902ca5342c4b9609,525.61
55e3628de0f0fc02c8cd3eb79de3b739,525.46
cffeca91b944c96743c8f71648eb8078,525.43
73284f7b95c0c04e2a716361b08858b0,525.32
8946e8c5cc3302215a736abd180f9c08,525.21
8241424764e0bfa6bfcb3c6cda391ac8,525.17
74ee9b191b2531c511d1d30375d2284b,525.09
4de4655b706e7d846268e0e620e3551d,525.05
ec39deaa5a0e6be91e4a5e49238d6501,524.86
54a3838f7ba82dbf20d95017b1333b75,524.86
54ed3f082c9e7725a0e26e9e682fc825,524.8199999999999
8a800a471470ca3805b189f893a57515,524.81
31127406f4f4cabe57b756540218c700,524.78
8194a6cea93c5c653e7956f0b962b5f7,524.77
35694662ee96ef8cd104c2e9e9f2156c,524.48
d74dfc7a1504f45d7880c12e7f8fe142,524.3
be09f3273b8ef531c15a9ea93d1b6280,524.28
500a3b14746387c3ae9d94849df801e5,524.24
ff2f054d97cdd920843d34ecb43f7334,524.24
2df1d02e053e5faf28d6d408aebd07c2,524.0799999999999
1b34cbc989f331282378969b472d3588,523.98
5cd1fbbd713ea0194edafcb30d233aef,523.98
575b187a8fce085360e2f499f1c70561,523.9
0d3a93b7b703731592989f12079e9f04,523.8
9f9b454e416375f3c705666a76c37114,523.72
7041e1e84c7e1bbb4ae51fd9fd94f3f4,523.71
a653b64c7e0c3dc7f8e94cb6d7781af0,523.31
06944904bd31234a78668f4bb962817d,523.23
87b3f231705783eb2217e25851c0a45d,523.12
363603bc032a177f9d6d2c0d00d23451,522.98
cbe90a29307025b1aa98d02ad2271c0a,522.98
b8d31a82b1bb71983bbc08e4751baeab,522.9300000000001
e118369ef0f594c99e8aa4bdd44e0e27,522.89
2cadb76aacfa6da3ace580c24e895364,522.74
49a9dcd1756f7c4f988bdd0cedd5bf9c,522.73
8d22c683064d0fa7455ab4a20a41732d,522.64
5b8eac9117d8948bdadd22612055a8b1,522.62
96b102f36c7dd1b98b680c1ef5cc66a7,522.57
23a9f55c66d01a7ef276caa71a4c3879,522.34
d06c02b1ffc8eec2c5a45d968354cb19,522.28
5bd86f8bd79bd3de2c99a5af1699b6a1,522.21
24f597020fc5ef57ce93a6703a8da50a,522.16
94dea73f2f38b00f698f7ee2f1bf60a2,522.14
92b7da7b9e714a1058a57d34bf048eef,522.08
6ef8c06e2d3781d146627296130f7cbd,521.64
16e2049fb3bafcda8ae6c196df3be9a2,521.6
55094b4209466f0537cc52a4e3481639,521.56
058d762747c6abfa37aab7f46a08a110,521.54
728076fe9c49fcb0c1233795e6e83c57,521.5
7590dea9fc7279d54050da9c98d4752e,521.48
d291f3a15290c4c1edb70dc04fa8f35c,521.46
a1f124350296eacfe1cb2e23bbc07b40,521.37
2712bed264856242bb91aa06ef2c5865,521.37
106abb15071cec3557f8cd3b89384e99,521.37
1084032433fca5dbe35ac72bd2e83584,521.37
09b0c22064d0d0f4bf41db027ae7be5f,521.37
8d78819a02ccaa0243dbdb0888c7ba8b,521.37
2ac9a6cc35deffde6039785e5c81573e,521.37
9c135ae490f7642bc5fa01d21fc59908,521.37
218cd5dbb896e740c5230a227561bebb,521.37
1612e8679bfb8e8b5a2f35400282af03,521.31
ef7e46f747646b6129094dc3f4155488,521.2
0d4dc2bd48673ef0f233462e6b2bc276,521.13
770c6c524fc389b4cab878d19703745d,521.07
f9ae226291893fda10af7965268fb7f6,521.07
f597cd686de38086427186d274582e70,520.96
197912068e2a7a13dd81fdfc58369b5c,520.89
f28304729eda01a4b1307e4813684dca,520.75
1ead5f5c37bde289f52f322c4c497c4b,520.75
5582a3dd919867d0d7a42fca3dfcf81e,520.75
2bfc622f064b1fb2cc73e335fbe8195b,520.75
9a35a087e9b5bc3308a27c46377e71d4,520.65
122418b0421f2576d0cd3f22477c464b,520.65
47d768be63e1e1261f6ddd3729276194,520.65
44c43eb1ac6b18e140183998c01faaf9,520.29
dfa93e5b8638a3e4f891dc4e0a4743c1,520.24
0a8482d3b9220dfb3411e1458a9ac60f,520.02
8ec31beb5c890497f1872b5986d3cc26,519.94
50d0e28f36d2c2ccae53befac04a8b83,519.93
35e4ba16b6b1b5a1757565d853856822,519.91
ba05f13a7d53577b2627668cc9ee854a,519.91
fa4b986ddd49f0ac5f9b30baae85c8e4,519.89
691c66d5f2b54a03a95e2fb59c83ef18,519.84
a6914c0f619536c2635520e5add5fedb,519.8
549d98b102c6fbb9475af414e4bbb8b5,519.74
fe9e22b5f00b48c483db9b65082c1d53,519.74
9b977697d4240ec6d31641194c35b17e,519.74
74e6464250010ac3343789eff0904ac7,519.72
801f745b604d8deff64078eb05583a98,519.65
fd8449e3a94b6acf9a684acd1b2aded5,519.65
7c5d78417abdd238b85bb7588731376a,519.65
990d8ee178bf5e1724e920166ded0c64,519.48
2bd27b964002f0a2e7bb361380e89184,519.4
2cf1b13d236cbffe7a3e1857136982b1,519.37
4f40e85081dccd9137138b76a3ca3367,519.29
19c5627fc06c348a733877494c013db1,519.25
b7b162291adff744d6f3c6450557ffee,519.24
793ad164c5cac4140df0c539467cfca9,519.2
814ceb72855a60059e5065f45a1eb320,519.16
64141d6a76cf3ad362c44e85d9de8ea7,518.98
8a8b3a65e035012f101c4078741b92aa,518.95
328528c2f1990123f1c0074b312046ef,518.95
2cb009fbb4a8d0a75b6f1226f4e6a97f,518.77
be3d8eb606dba13a902ed67389d38366,518.72
ea3370e153242a75139a69bbbfa8efc0,518.59
bf99b40f4ff449da94ac2760849fe1ce,518.59
ef0a9d38c164e49b37dd40fdecd851f3,518.56
1b9c6d410a64d0d531eb264003132692,518.51
a239b8e2fbce33780f1f1912e2ee5275,518.5
1a27a558aac4c4bfe3642b8c9bffcf4f,518.49
c53e944da3d3ad66ccb7527165b78681,518.39
e8f37d0d5ee4a4629f8639019e464af5,518.38
bfd7d35b62a169033b12fba5f36430fc,518.38
b6c54869679ca8297369269d3d85392d,518.37
8f4b59315f664705fdf746a775cbab63,518.25
781c0058b37938ec11af4bb5cc30eae6,518.25
ce13d650b5a9d9e05799293014ae51eb,518.25
93df761a60fa118ff36d7e2e02760cbc,518.15
936fe566bf1b0c4feee2f36ac836789d,518.15
0a61b571f594b6919601bcf3380da7f7,518.02
303a86d9e8df0303b6833443a0e90746,517.72
01a17507586f0f10f52e7e86ac73e1f7,517.7
cb3709632b79a6369878c981ccb22045,517.59
